GameId	Region	GameTitle	Link	zRIFId	ContentId	Firmware
PCSG00708	JP	「薔薇に隠されしヴェリテ」ルイ16世のテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00708_00/JP0031-PCSG00708_00-BARAVERITHEME000_bg_1_71610aaf8b0f2a58656e851fcc2ad0a23eb4383b.pkg	KO5ifR1dQ+d7BQDtN4TaYm5gAbLfyTHIMcw1yDPEw9UXZBc+/ykeTP/ElaX4czO33se/73L3jMb44AYAjn4VcgAA	JP0031-PCSG00708_00-BARAVERITHEME000	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Hajime Saito	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000003_bg_1_643537392e820fa208c8e3533cd9e2361b9f49b9.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTGJ//rsnse/53p/uSvJlrr3N+TQwfjfHBDQAJXxXA	EP0031-PCSB01032_00-KAZETHEME0000003	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Wind Scroll	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000013_bg_1_1980b783727ee84d839028602fe9d63352917be0.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHSGJ//XA683bKuYLuI0MejxWcWN6WOxvjgBgByWBVn	EP0031-PCSB01032_00-KAZETHEME0000013	3.5
PCSB01066	EU	Akiba's Beat Theme	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01066_00/EP4293-PCSB01066_00-ETH0000000001210_bg_1_7cb90ae1717bac5e541a88e6f8569b93630e2c73.pkg	KO5ifR1dQ+e7BpgYWRpDVBsamJmB7HcN8UBYaGRogM9/hyr602XC579lN6uyVX02y240xgc3AAAATBLG	EP4293-PCSB01066_00-ETH0000000001210	3.5
PCSG00479	JP	風来のシレン２０周年記念テーマ	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00479_00/JP0365-PCSG00479_00-THEME00000000000_bg_1_4d99f66948ffc6d7243fc59c2ded875df1c73175.pkg	KO5ifR1dQ+d7BRgYm5lCbTExtwTZH+Lh6uuKsNMAn/8meTKoTNvWM+EQ18dc4cA+ptEYH9wAAJc1EoAA	JP0365-PCSG00479_00-THEME00000000000	3.5
PCSG00709	JP	WORLD OF FINAL FANTASY グリモワルの冒険テーマ	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00709_00/JP0082-PCSG00709_00-WORLDOFFFTHEME03_bg_1_8e58be89fed53ba12186486b05d8a71e06d4d8b6.pkg	KO5ifR1dQ+d7BQBdAbPF3MASZH+4f5CPi7+bm1uIh6uvq4ExPv/tPsDvZiZ19a7e1GUfzn/U+DUa44MbAAB9GBX8	JP0082-PCSG00709_00-WORLDOFFFTHEME03	3.5
PCSE00928	US	Fate/EXTELLA - Nero Claudius Original Theme	http://zeus.dl.playstation.net/cdn/UP1023/PCSE00928_00/UP1023-PCSE00928_00-PSVTHEMECHARA101_bg_1_ffd95935e06809d0b907b52261c4e1b4d1d95bf9.pkg	KO5ifR1dQ+eHBhgaGBlDTbU0sgDZHxAcFuLh6uvq7OEY5GhoYIjPf0/3n97bdfRlkXB3xDr2B9fzRmN8cAMAXEoWewAA	UP1023-PCSE00928_00-PSVTHEMECHARA101	3.5
PCSH00279	ASIA	UPPERS MEN'S ver. Theme	MISSING	MISSING	HP0507-PCSH00279_00-000000THEME002CN	
PCSH00279	ASIA	UPPERS QUEEN ver. Theme	MISSING	MISSING	HP0507-PCSH00279_00-000000THEME003CN	
PCSH00279	ASIA	UPPERS Custom Theme	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00279_00/HP0507-PCSH00279_00-00000000THEME001_bg_1_b274495a85c081b0ca5dd466e06c48adc880da3f.pkg	KO5ifR1dQ+d7BAAtNQep9gDaZm4Jsh9mWYiHqy/QLkN8/rt37cq+iHLjZRWrj/7b25KwYjTGBzcAAII3FhQA	HP0507-PCSH00279_00-00000000THEME001	3.5
PCSH00279	ASIA	UPPERS MEN'S ver. Theme	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00279_00/HP0507-PCSH00279_00-000000THEME002CN_bg_1_ae7caeb963e7e90bb5beab4baca6fc7db44e2e56.pkg	KO5ifR1dQ+d7BAAtNQep9gDaZm4Jsh9iVYiHqy/QJiNnP3z+M59iqVPy8/qfEy16LHEa89eMxvjgBgDteRPo	HP0507-PCSH00279_00-000000THEME002CN	3.5
PCSH00279	ASIA	UPPERS QUEEN ver. Theme	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00279_00/HP0507-PCSH00279_00-000000THEME003CN_bg_1_edb9c4a7f3f8091ebb45a4bf751e2268c0d07a7d.pkg	KO5ifR1dQ+d7BAAtNQep9gDaZm4Jsh9iVYiHqy/QJmNnP3z+mxb/4n5i4Za3eyJuzUiWUFozGuODGwAABvQVKAAA	HP0507-PCSH00279_00-000000THEME003CN	3.5
PCSG00600	JP	Fate/EXTELLA アルトリア・ペンドラゴン オリジナルテーマ（バストアップ）	http://zeus.dl.playstation.net/cdn/JP0507/PCSG00600_00/JP0507-PCSG00600_00-PSVTHEMECHARA112_bg_1_3a70295c39009697988356fa84b479a1fad83d35.pkg	KO5ifR1dQ+d7BQAtNYfaAnQYyP6A4LAQD1dfV2cPxyBHQ0MjfP6rvrdl9eRlEWoOfN/Urq8/UT0a44MbAACMQBVp	JP0507-PCSG00600_00-PSVTHEMECHARA112	3.5
PCSG00451	JP	『ハナヤマタ よさこいLIVE！』テーマ	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00451_00/KbzPoHazUGPxxhmigLGsgjjehiOtDFUCdPfFcTGxtAVKnPpANbBBdKmHiiWLocVGOVCXxXKtYQcGETFDMZmtLGfWPGItEuubvMzVd.pkg	MISSING	JP0700-PCSG00451_00-HANAYAMATATHEME1	0
PCSF00446	EU	FREEDOM WARS	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00446_00/EP9000-PCSF00446_00-THEME201410FW001_bg_1_18b364bd6bc19d0d23afc0bfdef677b2f9eeb6f6.pkg	KO5ifR1dQ+e7BlgiTDMxMQPZH+Lh6utqZGBoYmjgFg60E5//Wqc+FF94TGCyRevGDWsfBN8ajfHBDQD5lhUk	EP9000-PCSF00446_00-THEME201410FW001	0
PCSF00446	EU	FREEDOMWARS_KoukenGirls	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00446_00/EP9000-PCSF00446_00-THEME201412FW002_bg_1_3e29770bb90c5dd3379cd1e852d45a5e3b3b923a.pkg	KO5ifR1dQ+e7BlgiTDMxMQPZH+Lh6utqZGBoYmjkFg50Az7/3Urfk/P0ps8KGxHJ7QdmHykdjfHBDQDIfBUC	EP9000-PCSF00446_00-THEME201412FW002	0
PCSF00688	EU	Oreshika: Tainted Bloodlines Theme	MISSING	KO5ifR1dQ+e7BlgiTDOzsADZ7x/kGuzh6e0Y4uHqC7TLEJ//Vjye5yXvzDX3j+TkG++/13wYjfHBDQCj5hYX	EP9000-PCSF00688_00-ORESHIKATHEME001	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Keisuke Sanan	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipzk+/7WrKTgZVLo1pgVKXuW8MyFpNMYHNwAAeA8SZgAA	UP0031-PCSE00973_00-KAZETHEME0000007	
PCSE00892	US	Atelier Sophie: Custom Theme A-1	MISSING	KO5ifR1dQ+eHBpgYGlhATbWwNALZHxriAbfQ3NDQCJ//VN2/5L1aeEb+3HyWva2n0tVHY3xwAwBx6RQ6	UP4108-PCSE00892_00-UTH0000000007112	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Hachiro Iba	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipyU+/32cvdfw8FXH1MN73sizTZtvPBrjgxsAAAc8FR0A	UP0031-PCSE00973_00-KAZETHEME0000009	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Susumu Yamazaki	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipwU+//09IqNUqPN2e9GbUzOn3pqQORrjgxsAAC2xFdUA	UP0031-PCSE00973_00-KAZETHEME0000008	
PCSE00892	US	Atelier Sophie: Custom Theme A-2	MISSING	KO5ifR1dQ+eHBpgYGlhATbWwNALZHxriAbfQ3NDQGJ//JiUKe8sLfnD5GP2oVelZrOtojA9uAABf5BL+	UP4108-PCSE00892_00-UTH0000000007113	
PCSE00973	US	Hakuoki: Kyoto Winds- Theme: Toshizo Hijikata	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVqJz7/sZyVtLfYNKXnS47Vi+qTwadGY3xwAwDobxR7	UP0031-PCSE00973_00-KAZETHEME0000001	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Shinpachi Nagakura	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipxk+/2kbMd9dorldtLw/wfyjvnnTaIwPbgAA/5IStgAA	UP0031-PCSE00973_00-KAZETHEME0000006	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Chikage Kazama	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipRE+/zE3M1/un83pu8S+5xDDk4XrRmN8cAMAie8TpwAA	UP0031-PCSE00973_00-KAZETHEME0000012	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Wind Scroll	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipTE+//1wk1nM/7lScJLa+1nuHZ8njMb44AYA/NsUhAAA	UP0031-PCSE00973_00-KAZETHEME0000013	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Heisuke Toudou	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipwk+/7G176tTaRJnykivNi6+YqQ6GuODGwAA5tESCwAA	UP0031-PCSE00973_00-KAZETHEME0000004	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Hajime Saito	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipzE+/530fLL+/Lxlorx31WS/6IivGI3xwQ0Al+cUQAAA	UP0031-PCSE00973_00-KAZETHEME0000003	
PCSE01044	US	Atelier Firis: Custom Theme B	MISSING	KO5ifR1dQ+eHBpgYGlhATDU0MDEB2e/mGeQZHOLhGuzs5B8BMgMPSLjn2f9FKnDlYsaN91LPlc4ejfHBDQCkCRV2	UP4108-PCSE01044_00-FIRISTHESCBOX000	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Souji Okita	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipxE+/129ajtdO333G84/jh+mPzRrH43xwQ0AsAgViAAA	UP0031-PCSE00973_00-KAZETHEME0000002	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Sanosuke Harada	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipyk+/zm/8uTo2JjyTGR+eA/vYePHozE+uAEA+MET5gAA	UP0031-PCSE00973_00-KAZETHEME0000005	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Ryouma Sakamoto	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipSE+/x1avMjTbC2Pc1/JlZPvnnq7jsb44AYAp9oU6gAA	UP0031-PCSE00973_00-KAZETHEME0000011	
PCSE00973	US	Hakuoki: Kyoto Winds - Theme: Kazue Souma	MISSING	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipQE+//326qvQP7Dyyd5LM4+8uGO1bDTGBzcAAKuhFrwA	UP0031-PCSE00973_00-KAZETHEME0000010	
PCSE01144	US	Under Night In-Birth Exe:Late[st] Theme	MISSING	KO5ifR1dQ+eHBhgaGJlATDU0NDEB2R/q5+ka4RocEuLh6guyC5//Lk093HuqjIex4GVO0oUlX11HY3xwAwAkqxXB	UP1024-PCSE01144_00-UNIEXESTTHEME000	0
PCSE01229	US	Reverie Theme	MISSING	KO5ifR1dQ+eHBhhYGBpBTDU0MrIE2R/kGuYa5Oka4uHqC7LKAJ//5vMnbN/zqW2bxtNI7do90y+PxvjgBgDjchWg	UP0812-PCSE01229_00-REVERIETHEME0000	0
PCSE00318	US	Rainbow Skies Theme	MISSING	KO5ifR1dQ+eHBhgBrYWaamxoAbI/yNHTz8k/PNjb0zU4xMPXFZ//vEV+vd8VzW58/ADT++YrgUyjMT64AQDK7BTq	UP2005-PCSE00318_00-RAINBOWSKIESTHME	0
PCSF00688	EU	OreshikaΓäó: Tainted Bloodlines Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00688_00/EP9000-PCSF00688_00-ORESHIKATHEME001_bg_1_0a389c436b6f761b0315db14ad88043bd2ff6e76.pkg	MISSING	EP9000-PCSF00688_00-ORESHIKATHEME001	3.5
PCSE01144	US	Under Night In-Birth Exe:Late[st] Theme	http://zeus.dl.playstation.net/cdn/UP1024/PCSE01144_00/UP1024-PCSE01144_00-UNIEXESTTHEME000_bg_1_033b72469042fcdac50adfbe79356f511a571af4.pkg	MISSING	UP1024-PCSE01144_00-UNIEXESTTHEME000	3.5
PCSE00318	US	Rainbow Skies Theme	http://zeus.dl.playstation.net/cdn/UP2005/PCSE00318_00/UP2005-PCSE00318_00-RAINBOWSKIESTHME_bg_1_9b0207550a1103c17f8d2c5fccf38c4a0a0775a0.pkg	MISSING	UP2005-PCSE00318_00-RAINBOWSKIESTHME	3.5
PCSE01229	US	Reverie Theme	http://zeus.dl.playstation.net/cdn/UP0812/PCSE01229_00/UP0812-PCSE01229_00-REVERIETHEME0000_bg_1_4e0d21da4ac7b77a17f521bb9ce322bc7844be09.pkg	MISSING	UP0812-PCSE01229_00-REVERIETHEME0000	3.5
PCSE01044	US	Atelier Firis: Custom Theme B	http://zeus.dl.playstation.net/cdn/UP4108/PCSE01044_00/UP4108-PCSE01044_00-FIRISTHESCBOX000_bg_1_ead2ba266b54d891e2bdc15a2184fb25de0218a4.pkg	KO5ifR1dQ+eHBpgYGlhATDU0MDEB2e/mGeQZHOLhGuzs5B8BMgMPSLjn2f9FKnDlYsaN91LPlc4ejfHBDQCkCRV2	UP4108-PCSE01044_00-FIRISTHESCBOX000	3.5
PCSE00892	US	Atelier Sophie: Custom Theme A-1	http://zeus.dl.playstation.net/cdn/UP4108/PCSE00892_00/UP4108-PCSE00892_00-UTH0000000007112_bg_1_dc554fe778fd8f926f92b4545b8def87e9df8c06.pkg	KO5ifR1dQ+eHBpgYGlhATbWwNALZHxriAbfQ3NDQCJ//VN2/5L1aeEb+3HyWva2n0tVHY3xwAwBx6RQ6	UP4108-PCSE00892_00-UTH0000000007112	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Hajime Saito	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000003_bg_1_f9cab69029fdce17c1bb7a2e373d24a76af3891b.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipzE+/530fLL+/Lxlorx31WS/6IivGI3xwQ0Al+cUQAAA	UP0031-PCSE00973_00-KAZETHEME0000003	3.5
PCSE00892	US	Atelier Sophie: Custom Theme A-2	http://zeus.dl.playstation.net/cdn/UP4108/PCSE00892_00/UP4108-PCSE00892_00-UTH0000000007113_bg_1_51f5a256f5d86719286c6fd94a50dcbbe62981fc.pkg	KO5ifR1dQ+eHBpgYGlhATbWwNALZHxriAbfQ3NDQGJ//JiUKe8sLfnD5GP2oVelZrOtojA9uAABf5BL+	UP4108-PCSE00892_00-UTH0000000007113	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Heisuke Toudou	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000004_bg_1_a76028ce2accc89a88ddb63f830f6eb4cbf57171.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipwk+/7G176tTaRJnykivNi6+YqQ6GuODGwAA5tESCwAA	UP0031-PCSE00973_00-KAZETHEME0000004	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Souji Okita	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000002_bg_1_d25a4af500854d68ad7d7ab13558140d8aa3c2ad.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipxE+/129ajtdO333G84/jh+mPzRrH43xwQ0AsAgViAAA	UP0031-PCSE00973_00-KAZETHEME0000002	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Sanosuke Harada	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000005_bg_1_def813b451e149feb922bf46c8a20c66f82fad4b.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipyk+/zm/8uTo2JjyTGR+eA/vYePHozE+uAEA+MET5gAA	UP0031-PCSE00973_00-KAZETHEME0000005	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Toshizo Hijikata	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000001_bg_1_6e586edef8f2e099f6d21b2fa3385197bd92ed06.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVqJz7/sZyVtLfYNKXnS47Vi+qTwadGY3xwAwDobxR7	UP0031-PCSE00973_00-KAZETHEME0000001	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Hachiro Iba	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000009_bg_1_6cb730344e95788224eb4672bd9ccc0ce2661bbd.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipyU+/32cvdfw8FXH1MN73sizTZtvPBrjgxsAAAc8FR0A	UP0031-PCSE00973_00-KAZETHEME0000009	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Susumu Yamazaki	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000008_bg_1_2eef777e4b21ee1828d437a406d4f3fd3bc380e8.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipwU+//09IqNUqPN2e9GbUzOn3pqQORrjgxsAAC2xFdUA	UP0031-PCSE00973_00-KAZETHEME0000008	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Keisuke Sanan	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000007_bg_1_0c0d54cc4297773def2a23c5dd55b95d07071c80.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipzk+/7WrKTgZVLo1pgVKXuW8MyFpNMYHNwAAeA8SZgAA	UP0031-PCSE00973_00-KAZETHEME0000007	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Shinpachi Nagakura	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000006_bg_1_c45d3bc748b2affa113263e1389ec79d655f140c.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipxk+/2kbMd9dorldtLw/wfyjvnnTaIwPbgAA/5IStgAA	UP0031-PCSE00973_00-KAZETHEME0000006	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Ryouma Sakamoto	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000011_bg_1_ec9ceac6ab799c3696ad7e42d606b32d8aacdb84.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipSE+/x1avMjTbC2Pc1/JlZPvnnq7jsb44AYAp9oU6gAA	UP0031-PCSE00973_00-KAZETHEME0000011	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Kazue Souma	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000010_bg_1_562d63050838ec05158aae52554fb2c6f65b7ec9.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipQE+//326qvQP7Dyyd5LM4+8uGO1bDTGBzcAAKuhFrwA	UP0031-PCSE00973_00-KAZETHEME0000010	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Wind Scroll	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000013_bg_1_01278497cbd04a64db3607abb8bf128b33457383.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipTE+//1wk1nM/7lScJLa+1nuHZ8njMb44AYA/NsUhAAA	UP0031-PCSE00973_00-KAZETHEME0000013	3.5
PCSE00973	US	Hakuoki: Kyoto Winds' Theme: Chikage Kazama	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00973_00/UP0031-PCSE00973_00-KAZETHEME0000012_bg_1_588ae753fc911b610f6d15ec00263e579c3eb2fb.pkg	KO5ifR1dQ+eHBgDth5lqaW4Mst/bMco1xMPV1xVipRE+/zE3M1/un83pu8S+5xDDk4XrRmN8cAMAie8TpwAA	UP0031-PCSE00973_00-KAZETHEME0000012	3.5
PCSG00600	JP	『Fate/EXTELLA』  PS Plus加入者限定オリジナルテーマ	http://zeus.dl.playstation.net/cdn/JP0507/PCSG00600_00/JP0507-PCSG00600_00-00000000THEME002_bg_1_9a60c0d251b15a03bf2a8f8c1e02e0cc65dde7f7.pkg	KO5ifR1dQ+d7BQAtNYfaAnQYyH6YZSEerr5Au4zw+U92SayE8MPjTr0OR526K31ZR2N8cAMANR4SSgAA	JP0507-PCSG00600_00-00000000THEME002	3.5
PCSB00977	EU	NEPTUNE VS SEGA HARD GIRLS THEME	MISSING	KO5ifR1dQ+e7BgDtN4SqtjQ3B9nvGuKBsNHUwgCf/zSiuSaqBy9RPHXTZvICtqMVozE+uAEAc3ASdwAA	EP0031-PCSB00977_00-ETH0000000000580	
PCSC00094	JP	PlayStation Awards 2016 Original Theme	http://zeus.dl.playstation.net/cdn/JP9002/PCSC00094_00/JP9002-PCSC00094_00-PSV0PSAWARDS2016_bg_1_0c5fd016f4bb12b754b9e5159223f56db1152385.pkg	KO5ifR1dQ+d7BVhCbQGZYmkCsj8gOMwgINgx3DHIJdjIwNAMn/+em+gtTRUU2fVppuHu5iVM80ZjfHADAIOJFDEA	JP9002-PCSC00094_00-PSV0PSAWARDS2016	3.5
PCSC00094	JP	PlayStation Awards 2017 Original Theme	http://zeus.dl.playstation.net/cdn/JP9002/PCSC00094_00/JP9002-PCSC00094_00-PSV0PSAWARDS2017_bg_1_70f9cb09696b3e1a27d8e4d7a07ea178a3e3602c.pkg	KO5ifR1dQ+d7BVhCbQGZYmkCsj8gOMwgINgx3DHIJdjIwNAcn/+c7+s7bXa6VmgTdZUxYMIEx9EYH9wAAKzdE64A	JP9002-PCSC00094_00-PSV0PSAWARDS2017	3.5
PCSH10009	ASIA	東亰幻都SAKURA主題	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10009_00/HP0425-PCSH10009_00-THEME2016SPRINGF_bg_1_32bf54b773b7532f1325cecdc2e29553fa36f194.pkg	KO5ifR1dQ+d7BBiYGJmCVHsYgpwKsj/Ew9XX1cjA0Cw4IMjTz90Nn/80mRZeX9h6acOjirsb71pLxYzG+OAGAKwdFYAA	HP0425-PCSH10009_00-THEME2016SPRINGF	3.5
PCSE00609	US	Epic Pirate Theme	http://zeus.dl.playstation.net/cdn/UT0027/PCSE00609_00/tVVgAcQhBVAIlaPkQRpNrfnUirwvtqtwXyCmnwlSRXnWHIsncXRykdZbVYaunHDN.pkg	KO5ifR1dQ+eHAq0xMoeaamZgCbLfJdLP0dfTOSAoxDXEw9XXFZ//bnBN1W2yEKtZ9dXDrPfQVIvRGB/cAADTehRX	UT0027-PCSE00609_00-DYNAMICPRTETHEME	0
PCSE00235	US	DOA Hot Summer Honoka Theme	MISSING	KO5ifR1dQ+eHBpgYGlhATTUyNgXZ7+Hv5+/tGOLh6usKthSf/y4bL5JYOH+Kxa0jEXv9PfTfjsb44AYAfuYUywAA	UP4108-PCSE00235_00-HONOKATHEME00000	
PCSE00625	US	NBA: Charlotte Hornets Theme	MISSING	KO5ifR1dQ+eHBhgZGsNMNTMyBdnv5+To7OEY5OMfEuLqYWgahs9/G1i8mz5Pf7M5yN1Ma2/epcujMT64AQB/2hVh	UP2131-PCSE00625_00-NBACHARLOTTEH15V	
PCSE00625	US	NBA: Charlotte Hornets Theme	http://zeus.dl.playstation.net/cdn/UP2131/PCSE00625_00/UP2131-PCSE00625_00-NBACHARLOTTEH15V_bg_1_56ca3e5ced20f25abf3d8e1ca31ef42103fd9ae6.pkg	MISSING	UP2131-PCSE00625_00-NBACHARLOTTEH15V	0
PCSE00235	US	DOA Hot Summer Honoka Theme	http://zeus.dl.playstation.net/cdn/UP4108/PCSE00235_00/UP4108-PCSE00235_00-HONOKATHEME00000_bg_1_b37cda8d369af62d8d3264206da8ebc352b878b7.pkg	MISSING	UP4108-PCSE00235_00-HONOKATHEME00000	3.5
PCSB01124	EU	Dragons Online Sheep Theme	http://zeus.dl.playstation.net/cdn/EP8949/PCSB01124_00/EP8949-PCSB01124_00-ETH0000000001065_bg_1_e22e8989a6fcc3e740d4ef37299e646cde20496d.pkg	KO5ifR1dQ+e7BlhYmlhCVBsaGpmA7HcN8UBYaGBmis9/pq4Ju41EDG+br7M5ubPZOH00xgc3AAB3qBJ2	EP8949-PCSB01124_00-ETH0000000001065	3.5
PCSG00615	JP	東京喰種【JAIL】テーマ：Ver.CCG	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00615_00/JP0700-PCSG00615_00-TOKYOGHOULTHEME2_bg_1_93b4057fe9259d8b74b36d226a20c084e9691e66.pkg	KO5ifR1dQ+d7BYBcArXFzNAUZH+Iv3ekv7uHf6hPiIerr6sRPv/px4hEzLghorkoLvOwvvcHltEYH9wAADgQE2EA	JP0700-PCSG00615_00-TOKYOGHOULTHEME2	3.5
PCSG00298	JP	CorpseParty Blood Drive Custom Theme	http://zeus.dl.playstation.net/cdn/JP0745/PCSG00298_00/WNPqisOcmgJLIDmHBwTrskfTHYyDVieHdgDnpVEvSaKlZSXxdUnyhddAEezLIcDWKxZmblpMepLHMfalsAlrSPgRyTPoEteUrZrMn.pkg	KO5ifR1dQ+d7BRiYm5hCbTGytADZ7xzg5BIcGRzi6hvi4erraojPfxMLazV/XPFmOOW9dnlhQon3aIwPbgAAol8U0wAA	JP0745-PCSG00298_00-CPBDSYSTEMTHEME1	0
PCSG00474	JP	オリジナルカスタムテーマ	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00474_00/JP0365-PCSG00474_00-DLC000THEME00000_bg_1_382837d8cf1828102c9ab5d2bb884400df975ac9.pkg	KO5ifR1dQ+d7BRgYm5lCbTExNwHZ7+IDMjHEw9XXFWwpPv/pHt+uKMq3bmLrr82K/o/wqx0FAw8A7xITSwAA	JP0365-PCSG00474_00-DLC000THEME00000	3.5
